Gene,p-value,Fold Change,log2(Fold Change)
HELLS,5.399931053073853e-38,5.7483635919995235,2.5231513171510143
SLC36A1,5.483701411213849e-38,5.246723947752175,2.3914168857143165
RRBP1,5.535492004845341e-38,5.014708412229829,2.3261658156011484
CCDC34,5.536838442378127e-38,5.59434073827228,2.483968127686971
BRI3BP /// THRIL,5.579959358739435e-38,5.28412665474134,2.4016650468226985
CAMK2D,5.670605771957947e-38,5.239160143362949,2.3893355609771
ADORA2B,5.871736457530061e-38,5.982330378878547,2.580707586620447
DNAJC22,5.876598366738616e-38,6.833231866367126,2.772568081412664
KIF22,5.877803369105985e-38,4.386228929507145,2.1329811122498836
CCDC64,5.933691855802059e-38,4.760727741562693,2.251182125821676
AMDHD2 /// CEMP1,5.943970195614813e-38,3.8208199638393783,1.9338822798374304
TMEM45B,6.075503038684876e-38,10.521904510966786,3.395323957297585
SALL4,6.469537983731951e-38,15.605559622172207,3.963988188745333
SLC52A3,6.641605112333457e-38,4.38215513091212,2.131640557499316
PMM2,6.663663179939564e-38,5.114134261727055,2.3544900362512844
LOC101928100,6.737065893391259e-38,5.331464713262451,2.414531939037501
TFB2M,7.277554381011163e-38,5.080403148928918,2.344942984769682
CUL7,7.285664699410381e-38,4.510681634986761,2.1733454638816303
RNASEH2A,7.526464507974931e-38,5.356712042504867,2.421347744066484
LOC101927668 /// MACC1,8.006734023887389e-38,6.9164439703487295,2.790030479342038
GMNN,8.049468528381421e-38,5.798913378919123,2.535782588220785
ICA1,8.16140367052092e-38,5.0219507003040045,2.3282478659698196
CHAF1B,8.443089197549175e-38,5.320888149132494,2.4116670768176363
HGH1,8.765223449952648e-38,4.80647827139511,2.2649802118134668
COA6,8.782537356927813e-38,5.240435428668693,2.3896866905188365
TMEM63C,8.968323871139654e-38,6.664392630308689,2.736473399069749
MAL2,9.33777915487384e-38,5.397460139152959,2.4322806838228246
MLST8,9.682892261026367e-38,4.791453085725569,2.260463242946974
PTPRF,1.1369986629602442e-37,5.349318936194947,2.4193552223697457
LRRC20,1.1997470298402376e-37,4.72952876736133,2.2416964459624715
ANAPC11,1.2109932244482297e-37,5.248518737895614,2.391910315917347
LINC01106 /// LINC01123,1.2251653065458202e-37,4.516705753658448,2.1752709306970592
SYNE4,1.2301416866523145e-37,6.703709103121311,2.7449595469206565
BSPRY,1.2362159572298252e-37,5.532792899445662,2.4680079225997176
ZNRF2,1.3423954584489034e-37,4.756822456451373,2.2499981791836574
AMPD3,1.4015685974982589e-37,5.453719567086457,2.4472405180794836
WNT7B,1.4651313995982685e-37,3.9802446262877487,1.9928571016952301
LOC102724842,1.4879368928249012e-37,4.275900119895129,2.0962281537565017
LOXL1-AS1,1.510261619038003e-37,6.17653942958399,2.626798756233128
AC079767.4,1.6375819079146447e-37,5.141455375284319,2.3621767962878075
CAPN12,1.6483917926028891e-37,6.086002257021305,2.6054948688825514
DARS2,1.6699219244540114e-37,4.342254931340815,2.118444428252604
CDC42EP1,1.680066939850931e-37,3.9123789893004526,1.968046129876304
MRPS6,1.7506240217677652e-37,5.676143443067972,2.5049110485224815
TAF12,1.7605916781741255e-37,4.869329506977056,2.283723130920654
METTL7B,1.809549671766065e-37,15.277256340467684,3.933313566309819
KIAA0101,1.8498312759369242e-37,13.353072461605027,3.739099830442259
COA4,1.91548715496259e-37,5.049281319929167,2.336078059159729
DGAT1,1.9218804823789495e-37,5.459030723481267,2.4486448166097623
FAM173B,1.9487507629030646e-37,5.135085215293396,2.3603882178601423
MCCC2,1.9535614534232263e-37,5.0279767536826645,2.329977979626307
FAM69A,1.9626262310233223e-37,5.435250050084769,2.4423464083379636
SYCE3,2.0429596239975827e-37,5.228787332348589,2.386476393419519
ADCK5,2.282273498351999e-37,4.155485951147855,2.0550171986121524
GBA /// GBAP1,2.30570012635413e-37,4.97790008652326,2.31553727368496
C5orf34,2.329545696518859e-37,5.723960245690886,2.517013652228141
LINC00152 /// LOC101930489 /// MIR4435-1HG,2.39526904246516e-37,5.489489336588589,2.456671947802857
NHS,2.4046620884030195e-37,10.644446071293139,3.4120289699014665
TTC22,2.458393588484225e-37,6.328581109495313,2.661882078523627
EMC10,2.4686184046907866e-37,4.5255147046155395,2.178081884917947
B3GNT3,2.488890004935052e-37,11.844922576938101,3.5661968634754264
PDGFC,2.54813578810962e-37,5.252923241891734,2.39312050332925
TTYH3,2.5711406916193457e-37,4.863002269676025,2.2818472649160273
OAZ3,2.7349796869048657e-37,4.18960356713217,2.066813738246689
NIPSNAP1,2.7584088595589346e-37,4.83099817308025,2.2723213071917323
LOC102724257 /// TMC5,2.7595817669311117e-37,7.252870797120168,2.8585521489192174
BET1,2.8011462946206423e-37,5.487177660153548,2.456064287175224
EPS8L1,2.900803581721891e-37,5.795519572186747,2.5349380056003126
NDUFB11,2.926533601391168e-37,5.0874870986032255,2.346953230842325
C1orf131,3.0474248663282134e-37,5.051999876782334,2.336854603938308
RUNX2,3.0627749464234302e-37,5.805665665233031,2.5374614929086765
ARMC2-AS1 /// ATP5J2,3.252694884522011e-37,5.217941698133338,2.383480824514926
MTA3,3.2648796082440727e-37,4.498451284127387,2.169428399380318
TRAP1,3.284301986419684e-37,5.115798032564403,2.35495930894798
ENPP5,3.4713420890883622e-37,6.072717795582189,2.6023423274666126
SLC25A10,3.5168884343313226e-37,5.950078812165266,2.572908777860407
KCTD13,3.56312817425421e-37,4.065446627414774,2.0234138545786147
LRRC59,3.7004272401274022e-37,5.2000414633229575,2.37852312684833
YIPF3,3.7549382142752357e-37,5.255893244537153,2.393935972551229
SPR,3.957143753504946e-37,4.87509135717924,2.2854292546190664
MXRA5,3.976049222615755e-37,7.724310151006239,2.9494060933842783
HIST1H1D,4.0005135058037774e-37,5.031325693524214,2.3309385828302562
CCDC167,4.007806378336785e-37,5.486561500800323,2.4559022767554044
PSG11 /// PSG3,4.019820187689125e-37,3.2338932751982696,1.6932720678397608
CDCP1,4.0566125694617525e-37,5.851443192789429,2.548792493122972
MET,4.0867400222780704e-37,5.666732766388542,2.5025171689735557
LMNB1,4.234758351102246e-37,5.2727949855622995,2.3985679035900063
MIR4784 /// MZT2A /// MZT2B,4.5295159945675515e-37,5.003658133561127,2.322983223183897
LOC102723542,4.7115257554170775e-37,4.675697856746985,2.2251817060337284
LRBA,4.736526114839799e-37,5.097548655613731,2.3498036406935907
FAXC,4.7695913977669325e-37,7.902557633690937,2.9823196518048007
LOC101927362,4.794380515119883e-37,3.6020341452645455,1.8488118572492818
AURKB,4.834458091323486e-37,3.7853433322952013,1.9204241592165399
CTB-92J24.2,5.024899264215463e-37,5.094044184406282,2.348811473225648
MAP7,5.041711033579873e-37,5.176780470761215,2.372055139821519
BLM,5.197485180044429e-37,4.822128740182281,2.2696701682243856
LAGE3,5.202994629467302e-37,5.8349544312871835,2.544721389092399
KIF18A,5.270090036050615e-37,4.887836693800448,2.2891960844651535
ANKEF1,5.451376754919962e-37,4.724410461622022,2.240134313003828
TMEM186,5.660673475540427e-37,4.8551474102495265,2.279515098900381
CENPL,5.6781904257905184e-37,5.9593581262889606,2.5751569484913692
TMEM106B,5.786435840651293e-37,5.11547984987677,2.3548695761519474
TMEM132A,6.236579185307682e-37,4.046848477958932,2.0167988326521122
NVL,6.274258934312994e-37,4.929552588724881,2.3014567120557037
AUNIP,6.3897798506895466e-37,4.542534327379352,2.1834974167715173
HSH2D,6.436357095746458e-37,5.0153005615285355,2.3263361625788903
SUSD4,6.516304721134258e-37,9.28479477433211,3.214870022026558
LAMTOR5-AS1,6.530940665734638e-37,4.117317314569618,2.0417046389713183
HN1,6.765931637152217e-37,6.701165951836564,2.7444121353594575
ORC6,7.1734748474864135e-37,11.027546922004785,3.4630399939708223
ATIC,7.487598384425563e-37,5.242717571563751,2.390314829073952
DNAJA3,7.516285263895352e-37,5.007591251341479,2.3241168059348047
MIR1204 /// PVT1,7.754058795941282e-37,5.831687461786918,2.5439134032361155
BIRC5 /// EPR-1,7.754500544918172e-37,5.549928201247569,2.472469107611555
TNFRSF12A,7.869589243368705e-37,6.584444753676861,2.719061787499098
BRAF /// KIAA1549,7.899670493849568e-37,4.9638474645145765,2.311458783161758
OXLD1,8.073858480538955e-37,4.977458527967017,2.315409295504678
GPC4,8.434427429152976e-37,6.362211773138122,2.6695283943501167
GFER,8.610121025331387e-37,4.032279059652701,2.011595486071351
UQCRQ,8.807649450999739e-37,5.050855149137741,2.336527668057539
PAQR4,8.91098419514873e-37,4.917265272763873,2.29785618663661
PPFIBP2,9.261336694556089e-37,5.709076846330874,2.513257481683995
MGST1,9.387005519629837e-37,5.831219059539806,2.5437975210418826
CTSA,1.0305669165442668e-36,5.334887733583856,2.4154579115546655
FBXO6,1.1314955610376943e-36,5.407984400547708,2.4350909901398974
ZHX1-C8orf76,1.1550990721543146e-36,4.8871523305282825,2.2889940734965326
OST4,1.1621504342070677e-36,4.998879789877437,2.321604834356323
MFSD3,1.188932700281305e-36,5.027040817276157,2.3297094031058534
KPNA2,1.20838776529416e-36,5.174276963873665,2.371357279324708
GDPD1,1.214127935928406e-36,5.2239966074734605,2.3851539599810505
CBR3-AS1,1.2367868453991875e-36,4.347055135126656,2.120038393906628
MYO6,1.2451751274986402e-36,5.338666465090551,2.4164794189798107
SSR3,1.2460397231153717e-36,5.085626517325937,2.346425516022028
FAM173A,1.3013113446098083e-36,4.870517607640184,2.284075100910142
ECE2,1.3081221490047769e-36,3.605942817019808,1.8503765187181012
HARBI1,1.3312360890965887e-36,4.637389792258276,2.213312996439271
IRAK1,1.3630462688619052e-36,5.678512888453524,2.5055131604767675
CBX8,1.3890076589622641e-36,4.013865412628711,2.0049922430611717
LACTB2,1.394629079033605e-36,5.729837808459359,2.5184943019415025
COASY,1.422979287110439e-36,5.069424591062298,2.341822002311073
PERP,1.4474120191295618e-36,5.210012876252602,2.3812869380475106
COL3A1,1.4539249717507615e-36,5.470422959566552,2.4516523829408503
FANCA,1.4635108778995494e-36,4.121728158707832,2.043249357614496
SNRPA,1.527534823750606e-36,5.036800478936247,2.3325075831401594
RNFT2,1.5429383292963625e-36,4.242818120467854,2.085022835045536
TIGD1,1.5459917422783493e-36,4.834909366867955,2.2734888458146956
CLDN7,1.5565060375686852e-36,5.432913840989088,2.441726167906827
KRT8,1.561948786763341e-36,8.636905577718505,3.1105145175602273
TMPRSS13,1.6272475402544436e-36,4.3269490479011,2.1133501323675685
DLEU2 /// MIR15A,1.681132690571821e-36,4.57779178616253,2.1946518456148696
HPS3,1.716265934593463e-36,4.9372150369394765,2.3036974820184684
B4GALT7,1.748915955847968e-36,4.711892201206571,2.2363065335309193
LOC374443,1.78926928376887e-36,4.470272635542125,2.160362822001442
TBC1D7,1.8335842345124745e-36,4.903083578023572,2.2936893540307866
SEC24D,1.886326450043113e-36,5.005321020137115,2.3234626003914967
RCE1,1.95060532554835e-36,3.143994992896526,1.6525989199727589
ST6GALNAC1,2.0338256372228998e-36,12.096553130263745,3.5965241101313605
CLDN12,2.064355868674316e-36,5.916576652492653,2.5647626699400923
OVOL2,2.1243010036651284e-36,5.107363101013253,2.3525786291325166
TMEM87B,2.2250298138049743e-36,4.9290853904135,2.301319974163741
IRF7,2.2932740986680818e-36,5.365617362760717,2.4237441756326366
NME4,2.293920728386614e-36,4.86672125785958,2.2829501464225053
MMP14,2.3306295621002885e-36,3.775573864948111,1.9166959422371108
GUSB,2.5171134633834405e-36,5.07499682787266,2.3434069205413977
CERS6,2.5171298932767498e-36,5.066077549065591,2.3408691612975616
RP11-196G18.24,2.5282512851660517e-36,5.979130519615148,2.5799357041154343
GPT2,2.530374012127904e-36,8.625402195286993,3.1085917300091985
NMRAL1,2.688985857333997e-36,4.9381876627359285,2.303981663324364
FAM220A,2.702456290695775e-36,5.106497828893876,2.3523341919295437
GJA9 /// GJA9-MYCBP /// MYCBP,2.7027273453829135e-36,4.85912903859634,2.2806977450444417
NSUN5P1 /// NSUN5P2,2.896125854766231e-36,5.133300605687872,2.3598867471326836
NUDT22,2.9706705057172013e-36,4.509629907098449,2.173009040331595
IFT80 /// TRIM59,2.9963708992450276e-36,7.6926790081412,2.943486110369387
LY96,3.131730053439321e-36,5.543193126412421,2.470717272402763
NSUN5,3.270624711324958e-36,4.934140897818962,2.302798913384766
SLC2A11,3.418831255416139e-36,4.08679824384584,2.0309710224660438
YIPF2,3.518962841168604e-36,4.336589460814613,2.1165608716351225
MYO19,3.5518648132633844e-36,4.7722632156292315,2.2546736175114415
FAM83F,3.627459959261767e-36,5.268110490213609,2.3972856041387725
TMC5,3.6845759573279165e-36,6.559948300988397,2.7136844449955597
GNPNAT1,3.725679729854679e-36,5.314207409884395,2.409854536329025
SLFN13,3.8278829980978096e-36,6.68999815039794,2.7420058120009534
HSD3B7,3.834589289294804e-36,4.867164577069458,2.2830815583656716
CNNM1,3.929557176030923e-36,3.371019334846822,1.7531849020796524
ESCO2,3.9442033182835794e-36,3.8549734565319826,1.9467209264797354
BAAT,3.954843802999471e-36,7.809596921847689,2.9652480882061547
DCTPP1,4.014492619401906e-36,5.081736881240955,2.345321678430227
RAB40C,4.0328909879699576e-36,4.962689158756934,2.311122093328559
TMCO1,4.044875116845537e-36,4.881145978306096,2.287219898428802
SPINT1,4.18058617084004e-36,6.108970190731536,2.610929200675367
ACSL5,4.291840688967284e-36,6.632736316012592,2.729604172770728
APITD1 /// APITD1-CORT,4.434919079865225e-36,5.342267409835977,2.417452192593879
MRPL3,4.5973323346982346e-36,5.022428198274042,2.328385034023889
UNC5CL,4.65999172545023e-36,16.136658476130883,4.012269956091786
BMS1P20 /// LOC101929959,4.694266685578261e-36,3.6777891194452037,1.8788387595071228
LOC101930324 /// NSF,5.116631877872058e-36,4.962687755692626,2.3111216854460297
TMEM51-AS1,5.168939087713688e-36,3.6040754714909453,1.8496292223627935
KLHDC7A,5.171445864599237e-36,6.1640614075192115,2.6238812343189784
MATN1-AS1,5.3536510220121824e-36,4.351611257461408,2.121549682051835
ETNK2,5.427021542041873e-36,3.6000119497362326,1.8480016953873362
MAP3K9,5.497922213713068e-36,4.824974051060498,2.270521183519163
SRPRB,5.515362654776175e-36,5.230488985494237,2.3869458267725725
GINS2,5.6267221698185485e-36,5.489766801298239,2.4567448665790823
OVGP1,5.705256228439107e-36,4.674987830205751,2.224962609422806
TM9SF1,5.990372057379529e-36,4.859019201147462,2.280665133493579
NANOS1,6.04111950756097e-36,6.47217886080392,2.694251477673524
RP11-112J3.16,6.555132754584239e-36,5.220449198376903,2.3841739501646297
TET1,6.909446536255595e-36,4.778706217228756,2.2566200770685434
TICRR,6.924277166409072e-36,4.114955246124828,2.040876740113516
EPRS,6.965590886723584e-36,4.92119799172701,2.2990095607551053
PTGFRN,7.000786118354837e-36,5.837521188366882,2.5453558813612887
FKBP11,7.079477261923624e-36,6.650109605721557,2.7333781190089885
POLR2J /// POLR2J2 /// POLR2J3 /// POLR2J4 /// UPK3BL,7.153705514045296e-36,3.9968696019753343,1.9988705055448799
STK17A,7.47995130108319e-36,5.195432416343948,2.377243829774907
VWA1,7.807241837033192e-36,4.5073370028144275,2.1722753209458765
PPME1,8.421326088690725e-36,4.913259489356542,2.2966804357349364
MSH5 /// MSH5-SAPCD1 /// SAPCD1,8.544758156680361e-36,5.097002127235725,2.3496489553527247
ASF1B,8.750171381356138e-36,5.8790803282877775,2.555590490165384
ACAD8,8.763291599935762e-36,6.5779473368518815,2.7176374579807394
HLA-DOB,8.984746463689578e-36,6.377047814089386,2.6728886983358833
DKC1 /// MIR664B /// SNORA56,9.010834277475256e-36,5.135840627554838,2.3606004342741342
PARP1,9.066101408946717e-36,4.955490951320537,2.3090279954436967
TMED9,9.120381474521687e-36,4.886520496415505,2.2888075430164196
PLEKHA8,9.193962258649267e-36,4.651708654077982,2.217760740732143
BMS1P20,9.439801016040254e-36,5.091443102647705,2.348074627215268
NFS1,9.448989001381012e-36,4.799889181841785,2.2630010977811117
CNIH4,9.766986664539331e-36,4.981479391105875,2.316574254995913
PDIA6,9.893433956002998e-36,5.019870443141548,2.3276501304212354
ILF2,9.90055637545755e-36,5.138565012223293,2.361365530860852
GLB1L2,1.025786928591053e-35,8.518178809873113,3.0905450146275797
GPR56,1.0454097037272682e-35,6.21844705869029,2.6365543391252193
KLHL17,1.0965603429589218e-35,3.386357600704666,1.759734330446253
TC2N,1.1236231353679066e-35,5.929863579833454,2.5679989150644267
RP11-1277A3.1,1.1396457250666254e-35,4.174223923634951,2.0615079950479456
CCHCR1,1.142763183200186e-35,4.483614793345903,2.1646623353240435
CISD2,1.1504540034385986e-35,4.835969109321883,2.2738050291258154
ARSD,1.2180995932808064e-35,5.490676614156114,2.456983942990031
DNA2,1.2210670839090313e-35,4.991895552029641,2.3195877482736185
PLCH1,1.247905509075597e-35,5.454994215640887,2.44757766674675
GORAB,1.2653060580635983e-35,4.901043752446387,2.293089025987759
MRPL13,1.2853902663859797e-35,5.092146471511474,2.3482739178025214
PARPBP,1.2888484640257194e-35,4.364292382664941,2.125747757227676
HDHD3,1.2948349150697443e-35,4.892051548060119,2.2904396057743117
TTC39A,1.303124492899842e-35,6.0418843615263444,2.594998571909449
TMCO4,1.3100664622213236e-35,4.287769903186748,2.100227487783022
ZNF280B,1.3113800835362628e-35,6.9737285209850075,2.801930202793712
ALG8,1.3357644784635877e-35,4.99968062601322,2.321835940090763
MIR6834 /// PFDN6,1.3675887574016057e-35,4.447749672728247,2.153075592900374
GHET1,1.397094661452285e-35,4.560029323854166,2.189043101855578
GORASP2,1.4154103801963677e-35,4.882521527880978,2.287626405217783
TPD52,1.4216403959732595e-35,5.23687661085538,2.3887066129972774
B4GALNT3,1.4837449201279938e-35,4.329965399288255,2.114355496435905
HPRT1,1.5460786428572953e-35,5.204301268509875,2.3797044797353144
KIF18B,1.548208951318306e-35,8.11124786094155,3.0199238804480095
KRT80,1.5961553666382998e-35,11.654911436712185,3.5428661366513032
TRIM68,1.5983911384790874e-35,5.534469370076925,2.468445001946989
DAP3,1.6065828453398255e-35,4.8124253291031245,2.2667641556209523
NME1,1.6184313089059754e-35,6.667132954197825,2.737066497243833
C1orf74,1.643707271472112e-35,4.165273790084609,2.058411329351971
GSTZ1,1.645191248057818e-35,5.481579869484673,2.454591758401165
CCDC47,1.6552668264663933e-35,4.9444949964762,2.3058231795720467
CDCA7L,1.666061081298451e-35,5.512007468219328,2.4625778427511467
MPZL1,1.6783340390603267e-35,4.739561608240681,2.244753621387967
DGCR9,1.7752273535825635e-35,4.011361400562589,2.004091950523293
HIST1H4J,1.800441183157513e-35,5.896945966434515,2.5599679748425297
MTX1,1.863893530592316e-35,4.96997184058836,2.313237677630898
SEZ6L2,1.8933555424538798e-35,7.977409042454969,2.9959202541473644
RTKN,1.9653651171959825e-35,4.472040073556128,2.1609331161018686
ZNF217,2.000985943279658e-35,5.104668137762183,2.351817172353342
NBPF8,2.0016175472190433e-35,4.153208437335912,2.0542262782074023
KNTC1,2.0305928600357878e-35,5.317836048880205,2.4108392989869265
